gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
ESPORTSTMNT04_2470399,complete,,CBLOL,2022,Split 2,0,2022-08-07 16:48:14,1.0,12.14,200,Red,team,,,paiN Gaming,oe:team:61450737f7b683db4da7b3e0bf0dced,,Sylas,Kalista,Pantheon,Lucian,Alistar,1381,0,3,20,2,3,20,0.0,0.0,0.0,0.0,0.0,,,,0.1303,0.9993,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,9.0,0.0,0.0,4.0,10.0,0.0,1.0,34646.0,1505.2571,,2914.2795,1660.8834,74.0,3.2151,26.0,1.1296,35.0,133.0,5.7784,35423.0,19959.0,867.1542,,33175.0,-0.34042,,617.0,107.0,,,31.4555,14816.0,18427.0,316.0,18922.0,18659.0,313.0,-4106.0,-232.0,3.0,1.0,1.0,6.0,6.0,6.0,1.0,22035.0,27555.0,480.0,29973.0,31394.0,522.0,-7938.0,-3839.0,-42.0,1.0,1.0,11.0,11.0,16.0,1.0
ESPORTSTMNT04_2470413,complete,,CBLOL,2022,Split 2,0,2022-08-07 17:38:46,1.0,12.14,100,Blue,team,,,INTZ,oe:team:bcb21457414eb9be1d27489ff7e8e59,,Nilah,Taliyah,Trundle,Draven,Samira,1567,0,8,26,16,8,26,1.0,0.0,0.0,0.0,0.0,,,,0.3063,1.2636,1.0,1.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,10.0,0.0,0.0,5.0,7.0,0.0,2.0,52801.0,2021.7358,,3273.4269,2753.1461,68.0,2.6037,27.0,1.0338,27.0,165.0,6.3178,41073.0,23712.0,907.926,,38700.0,-0.214739,,610.0,148.0,,,29.0236,15956.0,17600.0,309.0,17018.0,18332.0,322.0,-1062.0,-732.0,-13.0,3.0,9.0,4.0,4.0,6.0,3.0,25411.0,27503.0,475.0,27051.0,29897.0,496.0,-1640.0,-2394.0,-21.0,5.0,12.0,10.0,10.0,15.0,5.0
ESPORTSTMNT04_2470413,complete,,CBLOL,2022,Split 2,0,2022-08-07 17:38:46,1.0,12.14,200,Red,team,,,RED Canids,oe:team:67169969ecc058b307edfa9c6b7a3c0,,Sylas,Azir,Renata Glasc,Nautilus,Sett,1567,1,25,8,51,25,8,3.0,0.0,0.0,0.0,1.0,,,,0.9572,1.2636,0.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,7.0,5.0,2.0,0.0,67792.0,2595.7371,,2958.9151,2836.9241,76.0,2.91,28.0,1.0721,31.0,167.0,6.3944,54066.0,36705.0,1405.4244,,48010.0,0.214739,,638.0,162.0,,,30.6318,17018.0,18332.0,322.0,15956.0,17600.0,309.0,1062.0,732.0,13.0,4.0,6.0,3.0,3.0,9.0,4.0,27051.0,29897.0,496.0,25411.0,27503.0,475.0,1640.0,2394.0,21.0,10.0,15.0,5.0,5.0,12.0,10.0
ESPORTSTMNT04_2470430,complete,,CBLOL,2022,Split 2,0,2022-08-07 18:47:06,1.0,12.14,100,Blue,team,,,Liberty,oe:team:84e1da9e55480128662cfdfe79cb892,,Yuumi,Poppy,Zeri,Renata Glasc,Viktor,1371,1,20,3,40,20,3,3.0,0.0,0.0,0.0,1.0,,,,0.8753,1.0066,0.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,8.0,2.0,1.0,1.0,7.0,2.0,1.0,0.0,56715.0,2482.0569,,2567.3523,1930.1969,60.0,2.6258,30.0,1.3129,37.0,167.0,7.3085,48864.0,33502.0,1466.1707,,41905.0,0.207036,,582.0,148.0,,,31.9475,18195.0,18543.0,297.0,15564.0,16981.0,298.0,2631.0,1562.0,-1.0,4.0,4.0,2.0,2.0,6.0,4.0,27892.0,30747.0,494.0,24455.0,27743.0,489.0,3437.0,3004.0,5.0,7.0,13.0,3.0,3.0,9.0,7.0
ESPORTSTMNT04_2470430,complete,,CBLOL,2022,Split 2,0,2022-08-07 18:47:06,1.0,12.14,200,Red,team,,,Rensga eSports,oe:team:92ede2510f2ad0234b1dd75f03108ae,,Ahri,Wukong,Kalista,Miss Fortune,Tahm Kench,1371,0,3,20,9,3,20,0.0,0.0,0.0,0.0,0.0,,,,0.1313,1.0066,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,8.0,0.0,0.0,2.0,7.0,0.0,1.0,29042.0,1270.9847,,3282.7133,1947.4836,56.0,2.4508,20.0,0.8753,30.0,102.0,4.4639,36193.0,20831.0,911.6411,,34043.0,-0.207036,,598.0,106.0,,,30.8096,15564.0,16981.0,298.0,18195.0,18543.0,297.0,-2631.0,-1562.0,1.0,2.0,6.0,4.0,4.0,4.0,2.0,24455.0,27743.0,489.0,27892.0,30747.0,494.0,-3437.0,-3004.0,-5.0,3.0,9.0,7.0,7.0,13.0,3.0
ESPORTSTMNT04_2470433,complete,,CBLOL,2022,Split 2,0,2022-08-07 19:21:35,1.0,12.14,100,Blue,team,,,LOUD,oe:team:658a021a796aa5501503220adb38cf4,,Vex,Gwen,Viego,Lissandra,Sylas,1720,1,17,6,48,17,6,3.0,1.0,0.0,0.0,1.0,,,,0.593,0.8023,0.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,9.0,2.0,1.0,1.0,4.0,3.0,1.0,0.0,66067.0,2304.6628,,2543.1279,1952.6512,115.0,4.0116,32.0,1.1163,47.0,213.0,7.4302,54792.0,35870.0,1251.2791,,49408.0,0.095935,,715.0,184.0,,,31.3605,16121.0,17355.0,292.0,14831.0,17021.0,273.0,1290.0,334.0,19.0,3.0,8.0,2.0,2.0,8.0,3.0,24242.0,29297.0,493.0,23470.0,28019.0,475.0,772.0,1278.0,18.0,4.0,8.0,2.0,2.0,8.0,4.0
ESPORTSTMNT04_2470433,complete,,CBLOL,2022,Split 2,0,2022-08-07 19:21:35,1.0,12.14,200,Red,team,,,FURIA,oe:team:87e3e1e75839f75a10bbc66e894d806,,Poppy,Wukong,Taliyah,Jax,Alistar,1720,0,6,17,17,6,17,1.0,0.0,0.0,0.0,0.0,,,,0.2093,0.8023,1.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,9.0,0.0,0.0,3.0,4.0,0.0,1.0,45643.0,1592.1977,,2977.2209,2264.2326,93.0,3.2442,44.0,1.5349,42.0,186.0,6.4884,45391.0,26469.0,923.3372,,44885.0,-0.095935,,718.0,168.0,,,30.907,14831.0,17021.0,273.0,16121.0,17355.0,292.0,-1290.0,-334.0,-19.0,2.0,8.0,3.0,3.0,8.0,2.0,23470.0,28019.0,475.0,24242.0,29297.0,493.0,-772.0,-1278.0,-18.0,2.0,8.0,4.0,4.0,8.0,2.0
ESPORTSTMNT04_2451020,complete,,CBLOL,2022,Split 2,1,2022-08-12 15:44:59,1.0,12.14,100,Blue,team,,,KaBuM! e-Sports,oe:team:9dced510f02f8586ee7501922484ac0,,Azir,Viego,Sylas,Trundle,Gwen,1438,1,23,5,68,23,5,4.0,1.0,0.0,0.0,1.0,,,,0.9597,1.1683,0.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,9.0,0.0,1.0,1.0,6.0,2.0,2.0,0.0,57201.0,2386.6898,,2496.6759,2686.3143,78.0,3.2545,32.0,1.3352,27.0,183.0,7.6356,51657.0,35611.0,1485.8554,,46950.0,0.338002,,620.0,161.0,,,32.5869,16932.0,19015.0,341.0,14402.0,18743.0,328.0,2530.0,272.0,13.0,2.0,5.0,0.0,0.0,0.0,2.0,25615.0,30402.0,547.0,22937.0,29978.0,524.0,2678.0,424.0,23.0,3.0,7.0,1.0,1.0,1.0,3.0
ESPORTSTMNT04_2451020,complete,,CBLOL,2022,Split 2,1,2022-08-12 15:44:59,1.0,12.14,200,Red,team,,,Miners,oe:team:64a41d3f257e38f07d4bd8570809432,,Kalista,Wukong,Poppy,Rumble,Viktor,1438,0,5,23,16,5,23,0.0,0.0,0.0,0.0,0.0,,,,0.2086,1.1683,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,2.0,6.0,0.0,2.0,36606.0,1527.3713,,2906.4534,2468.8456,63.0,2.6287,19.0,0.7928,33.0,114.0,4.7566,34860.0,18814.0,785.007,,33375.0,-0.338002,,588.0,108.0,,,29.0403,14402.0,18743.0,328.0,16932.0,19015.0,341.0,-2530.0,-272.0,-13.0,0.0,0.0,2.0,2.0,5.0,0.0,22937.0,29978.0,524.0,25615.0,30402.0,547.0,-2678.0,-424.0,-23.0,1.0,1.0,3.0,3.0,7.0,1.0
ESPORTSTMNT04_2451041,complete,,CBLOL,2022,Split 2,1,2022-08-12 16:54:22,2.0,12.14,100,Blue,team,,,Miners,oe:team:64a41d3f257e38f07d4bd8570809432,,Rumble,Zeri,Kalista,Alistar,Jarvan IV,1598,0,3,25,6,3,25,0.0,0.0,0.0,0.0,0.0,,,,0.1126,1.0513,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,1.0,7.0,0.0,2.0,33442.0,1255.6446,,3318.7359,1908.4355,71.0,2.6658,43.0,1.6145,33.0,165.0,6.1952,36640.0,18962.0,711.965,,35450.0,-0.353078,,616.0,117.0,,,27.5219,14814.0,17189.0,270.0,16243.0,17841.0,306.0,-1429.0,-652.0,-36.0,2.0,3.0,2.0,2.0,3.0,2.0,21617.0,27007.0,426.0,27868.0,30783.0,525.0,-6251.0,-3776.0,-99.0,2.0,3.0,5.0,5.0,8.0,2.0
ESPORTSTMNT04_2451041,complete,,CBLOL,2022,Split 2,1,2022-08-12 16:54:22,2.0,12.14,200,Red,team,,,KaBuM! e-Sports,oe:team:9dced510f02f8586ee7501922484ac0,,Azir,Wukong,Viego,Sylas,Kassadin,1598,1,25,3,65,25,3,4.0,1.0,0.0,0.0,1.0,,,,0.9387,1.0513,1.0,3.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,10.0,0.0,1.0,1.0,7.0,1.0,2.0,0.0,70284.0,2638.9487,,2371.3517,2151.3267,103.0,3.8673,36.0,1.3517,34.0,211.0,7.9224,58590.0,40912.0,1536.1202,,50650.0,0.353078,,676.0,191.0,,,32.5532,16243.0,17841.0,306.0,14814.0,17189.0,270.0,1429.0,652.0,36.0,2.0,3.0,2.0,2.0,3.0,2.0,27868.0,30783.0,525.0,21617.0,27007.0,426.0,6251.0,3776.0,99.0,5.0,8.0,2.0,2.0,3.0,5.0
ESPORTSTMNT04_2451054,complete,,CBLOL,2022,Split 2,1,2022-08-12 17:48:02,3.0,12.14,100,Blue,team,,,KaBuM! e-Sports,oe:team:9dced510f02f8586ee7501922484ac0,,Azir,Viego,Sylas,Gwen,Rumble,1476,1,21,1,47,21,1,1.0,1.0,1.0,0.0,1.0,,,,0.8537,0.8943,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,11.0,0.0,1.0,1.0,10.0,2.0,3.0,0.0,49359.0,2006.4634,,2431.4634,2024.6748,75.0,3.0488,43.0,1.748,30.0,191.0,7.7642,53098.0,36665.0,1490.4472,,45900.0,0.299023,,699.0,135.0,,,33.9024,18170.0,19223.0,345.0,14636.0,17814.0,325.0,3534.0,1409.0,20.0,5.0,9.0,0.0,0.0,0.0,5.0,28046.0,29786.0,545.0,22390.0,28479.0,515.0,5656.0,1307.0,30.0,7.0,12.0,0.0,0.0,0.0,7.0
ESPORTSTMNT04_2451054,complete,,CBLOL,2022,Split 2,1,2022-08-12 17:48:02,3.0,12.14,200,Red,team,,,Miners,oe:team:64a41d3f257e38f07d4bd8570809432,,Ahri,Wukong,Taliyah,Sejuani,Ornn,1476,0,1,21,3,1,21,0.0,0.0,0.0,0.0,0.0,,,,0.0407,0.8943,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,2.0,10.0,0.0,3.0,40155.0,1632.3171,,2581.9512,1693.6992,75.0,3.0488,28.0,1.1382,29.0,127.0,5.1626,35337.0,18904.0,768.4553,,33960.0,-0.299023,,625.0,112.0,,,29.9593,14636.0,17814.0,325.0,18170.0,19223.0,345.0,-3534.0,-1409.0,-20.0,0.0,0.0,5.0,5.0,9.0,0.0,22390.0,28479.0,515.0,28046.0,29786.0,545.0,-5656.0,-1307.0,-30.0,0.0,0.0,7.0,7.0,12.0,0.0
ESPORTSTMNT04_2471308,complete,,CBLOL,2022,Split 2,1,2022-08-13 15:45:19,1.0,12.14,100,Blue,team,,,FURIA,oe:team:87e3e1e75839f75a10bbc66e894d806,,Nautilus,Poppy,Kalista,Swain,Lissandra,2251,1,22,6,49,22,6,4.0,3.0,1.0,0.0,1.0,,,,0.5864,0.7463,1.0,4.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,9.0,2.0,1.0,1.0,6.0,2.0,1.0,0.0,61482.0,1638.7916,,2283.1986,2622.088,144.0,3.8383,77.0,2.0524,51.0,356.0,9.4891,72523.0,48185.0,1284.3625,,65925.0,0.116287,,927.0,253.0,,,31.4527,16526.0,17796.0,303.0,14794.0,17869.0,309.0,1732.0,-73.0,-6.0,4.0,7.0,1.0,1.0,1.0,4.0,27105.0,29214.0,502.0,23910.0,29466.0,522.0,3195.0,-252.0,-20.0,5.0,9.0,2.0,2.0,2.0,5.0
ESPORTSTMNT04_2471308,complete,,CBLOL,2022,Split 2,1,2022-08-13 15:45:19,1.0,12.14,200,Red,team,,,paiN Gaming,oe:team:61450737f7b683db4da7b3e0bf0dced,,Zeri,Olaf,Sivir,Yuumi,Jinx,2251,0,6,22,14,6,22,0.0,0.0,0.0,0.0,0.0,,,,0.1599,0.7463,0.0,1.0,4.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,9.0,0.0,0.0,2.0,6.0,0.0,1.0,48727.0,1298.8094,,2245.2954,2000.5775,138.0,3.6784,58.0,1.546,64.0,270.0,7.1968,60542.0,36204.0,965.0111,,58680.0,-0.116287,,979.0,192.0,,,31.2128,14794.0,17869.0,309.0,16526.0,17796.0,303.0,-1732.0,73.0,6.0,1.0,1.0,4.0,4.0,7.0,1.0,23910.0,29466.0,522.0,27105.0,29214.0,502.0,-3195.0,252.0,20.0,2.0,2.0,5.0,5.0,9.0,2.0
ESPORTSTMNT04_2471331,complete,,CBLOL,2022,Split 2,1,2022-08-13 17:11:42,2.0,12.14,100,Blue,team,,,FURIA,oe:team:87e3e1e75839f75a10bbc66e894d806,,Nautilus,Poppy,Kalista,Jinx,Tahm Kench,2002,0,10,11,19,10,11,2.0,0.0,0.0,0.0,1.0,,,,0.2997,0.6294,0.0,1.0,4.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,8.0,0.0,1.0,3.0,2.0,0.0,1.0,46000.0,1378.6214,,2243.8861,2109.4406,142.0,4.2557,73.0,2.1878,59.0,286.0,8.5714,58686.0,36888.0,1105.5345,,55060.0,0.0684668,,876.0,207.0,,,32.4575,15986.0,17546.0,305.0,15420.0,16886.0,306.0,566.0,660.0,-1.0,4.0,4.0,2.0,2.0,3.0,4.0,24182.0,28267.0,505.0,24642.0,28180.0,513.0,-460.0,87.0,-8.0,4.0,4.0,3.0,3.0,5.0,4.0
ESPORTSTMNT04_2471331,complete,,CBLOL,2022,Split 2,1,2022-08-13 17:11:42,2.0,12.14,200,Red,team,,,paiN Gaming,oe:team:61450737f7b683db4da7b3e0bf0dced,,Zeri,Olaf,Draven,Lucian,Samira,2002,1,11,10,31,11,10,1.0,1.0,1.0,1.0,0.0,,,,0.3297,0.6294,1.0,4.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,8.0,7.0,1.0,0.0,2.0,3.0,1.0,0.0,48731.0,1460.4695,,2274.0659,1861.7682,155.0,4.6454,67.0,2.008,55.0,307.0,9.2008,60355.0,38557.0,1155.5544,,51415.0,-0.0684668,,925.0,221.0,,,34.3457,15420.0,16886.0,306.0,15986.0,17546.0,305.0,-566.0,-660.0,1.0,2.0,3.0,4.0,4.0,4.0,2.0,24642.0,28180.0,513.0,24182.0,28267.0,505.0,460.0,-87.0,8.0,3.0,5.0,4.0,4.0,4.0,3.0
ESPORTSTMNT04_2471344,complete,,CBLOL,2022,Split 2,1,2022-08-13 18:12:51,3.0,12.14,100,Blue,team,,,FURIA,oe:team:87e3e1e75839f75a10bbc66e894d806,,Nautilus,Kalista,Swain,Azir,Lissandra,2554,0,20,22,49,20,22,2.0,0.0,0.0,0.0,0.0,,,,0.4699,0.9867,1.0,3.0,4.0,3.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,5.0,8.0,1.0,1.0,8.0,5.0,0.0,1.0,88444.0,2077.776,,3127.917,3478.9428,156.0,3.6648,105.0,2.4667,72.0,385.0,9.0446,78271.0,50842.0,1194.4088,,76575.0,0.0539816,,1051.0,273.0,,,31.1042,14963.0,18395.0,342.0,14453.0,18151.0,321.0,510.0,244.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,25577.0,28368.0,505.0,24348.0,29126.0,500.0,1229.0,-758.0,5.0,4.0,8.0,3.0,3.0,9.0,4.0
ESPORTSTMNT04_2471344,complete,,CBLOL,2022,Split 2,1,2022-08-13 18:12:51,3.0,12.14,200,Red,team,,,paiN Gaming,oe:team:61450737f7b683db4da7b3e0bf0dced,,Zeri,Olaf,Sivir,Renata Glasc,Leona,2554,1,22,20,66,22,20,4.0,0.0,0.0,0.0,1.0,,,,0.5168,0.9867,0.0,4.0,3.0,4.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,8.0,5.0,0.0,0.0,5.0,8.0,1.0,0.0,92942.0,2183.4456,,2546.3821,3182.7486,212.0,4.9804,69.0,1.621,80.0,386.0,9.0681,78251.0,50822.0,1193.9389,,72550.0,-0.0539816,,1041.0,275.0,,,30.9162,14453.0,18151.0,321.0,14963.0,18395.0,342.0,-510.0,-244.0,-21.0,0.0,0.0,0.0,0.0,0.0,0.0,24348.0,29126.0,500.0,25577.0,28368.0,505.0,-1229.0,758.0,-5.0,3.0,9.0,4.0,4.0,8.0,3.0
ESPORTSTMNT04_2471358,complete,,CBLOL,2022,Split 2,1,2022-08-13 19:20:42,4.0,12.14,100,Blue,team,,,FURIA,oe:team:87e3e1e75839f75a10bbc66e894d806,,Kalista,Wukong,Rakan,Alistar,Draven,2348,0,13,16,24,13,16,3.0,0.0,0.0,0.0,1.0,,,,0.3322,0.7411,1.0,4.0,2.0,4.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,7.0,8.0,1.0,1.0,5.0,2.0,0.0,1.0,91536.0,2339.0801,,2586.7973,3577.5639,165.0,4.2164,65.0,1.661,71.0,338.0,8.6371,68341.0,43013.0,1099.1397,,65375.0,0.0134745,,954.0,288.0,,,31.7376,15092.0,16802.0,298.0,15071.0,16768.0,294.0,21.0,34.0,4.0,2.0,3.0,2.0,2.0,6.0,2.0,25357.0,28995.0,502.0,23498.0,28112.0,500.0,1859.0,883.0,2.0,5.0,6.0,3.0,3.0,8.0,5.0
ESPORTSTMNT04_2471358,complete,,CBLOL,2022,Split 2,1,2022-08-13 19:20:42,4.0,12.14,200,Red,team,,,paiN Gaming,oe:team:61450737f7b683db4da7b3e0bf0dced,,Zeri,Ahri,Olaf,Trundle,Yuumi,2348,1,16,13,52,16,13,2.0,1.0,0.0,0.0,0.0,,,,0.4089,0.7411,0.0,2.0,4.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,8.0,7.0,0.0,0.0,2.0,5.0,1.0,0.0,73817.0,1886.2947,,3287.3765,3368.3049,135.0,3.4497,66.0,1.6865,70.0,282.0,7.2061,72867.0,47539.0,1214.7956,,64500.0,-0.0134745,,1014.0,217.0,,,31.4566,15071.0,16768.0,294.0,15092.0,16802.0,298.0,-21.0,-34.0,-4.0,2.0,6.0,2.0,2.0,3.0,2.0,23498.0,28112.0,500.0,25357.0,28995.0,502.0,-1859.0,-883.0,-2.0,3.0,8.0,5.0,5.0,6.0,3.0
ESPORTSTMNT04_2471439,complete,,CBLOL,2022,Split 2,1,2022-08-14 15:45:06,1.0,12.14,100,Blue,team,,,RED Canids,oe:team:67169969ecc058b307edfa9c6b7a3c0,,Sylas,Kalista,Wukong,Azir,Gnar,2025,1,26,8,75,26,8,3.0,0.0,0.0,0.0,0.0,,,,0.7704,1.0074,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,9.0,5.0,0.0,0.0,1.0,6.0,2.0,0.0,102372.0,3033.2444,,3796.3556,4069.9259,100.0,2.963,59.0,1.7481,41.0,246.0,7.2889,64521.0,42488.0,1258.9037,,57960.0,0.0931744,,840.0,192.0,,,30.5778,15204.0,18239.0,300.0,16293.0,19139.0,331.0,-1089.0,-900.0,-31.0,2.0,1.0,2.0,2.0,0.0,2.0,23499.0,29384.0,483.0,25103.0,30257.0,509.0,-1604.0,-873.0,-26.0,4.0,5.0,4.0,4.0,1.0,4.0
ESPORTSTMNT04_2471439,complete,,CBLOL,2022,Split 2,1,2022-08-14 15:45:06,1.0,12.14,200,Red,team,,,LOUD,oe:team:658a021a796aa5501503220adb38cf4,,Gwen,Taliyah,Lucian,Sejuani,Gragas,2025,0,8,26,15,8,26,0.0,0.0,0.0,0.0,1.0,,,,0.237,1.0074,0.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,5.0,9.0,1.0,1.0,6.0,1.0,0.0,2.0,101512.0,3007.763,,3732.563,3516.1185,115.0,3.4074,49.0,1.4519,45.0,267.0,7.9111,55376.0,33343.0,987.9407,,52800.0,-0.0931744,,852.0,191.0,,,30.9037,16293.0,19139.0,331.0,15204.0,18239.0,300.0,1089.0,900.0,31.0,2.0,0.0,2.0,2.0,1.0,2.0,25103.0,30257.0,509.0,23499.0,29384.0,483.0,1604.0,873.0,26.0,4.0,1.0,4.0,4.0,5.0,4.0
ESPORTSTMNT04_2471461,complete,,CBLOL,2022,Split 2,1,2022-08-14 17:05:14,2.0,12.14,100,Blue,team,,,RED Canids,oe:team:67169969ecc058b307edfa9c6b7a3c0,,Sylas,Kalista,Wukong,Olaf,Gnar,1593,0,6,25,13,6,25,0.0,0.0,0.0,0.0,0.0,,,,0.226,1.1676,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,9.0,0.0,0.0,1.0,4.0,0.0,1.0,52343.0,1971.4878,,2909.7552,2295.8569,80.0,3.0132,33.0,1.2429,30.0,160.0,6.0264,39846.0,22219.0,836.8738,,38715.0,-0.2332,,617.0,117.0,,,27.646,14585.0,17470.0,292.0,16249.0,17819.0,322.0,-1664.0,-349.0,-30.0,1.0,1.0,3.0,3.0,3.0,1.0,24066.0,29358.0,478.0,24587.0,29306.0,508.0,-521.0,52.0,-30.0,3.0,5.0,5.0,5.0,6.0,3.0
ESPORTSTMNT04_2471461,complete,,CBLOL,2022,Split 2,1,2022-08-14 17:05:14,2.0,12.14,200,Red,team,,,LOUD,oe:team:658a021a796aa5501503220adb38cf4,,Gwen,Taliyah,Trundle,Vex,Xin Zhao,1593,1,25,6,64,25,6,4.0,2.0,1.0,0.0,1.0,,,,0.9416,1.1676,1.0,4.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,9.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,63038.0,2374.3126,,3160.6403,3324.3691,107.0,4.0301,35.0,1.3183,51.0,216.0,8.1356,54939.0,37312.0,1405.3484,,48935.0,0.2332,,642.0,199.0,,,31.6761,16249.0,17819.0,322.0,14585.0,17470.0,292.0,1664.0,349.0,30.0,3.0,3.0,1.0,1.0,1.0,3.0,24587.0,29306.0,508.0,24066.0,29358.0,478.0,521.0,-52.0,30.0,5.0,6.0,3.0,3.0,5.0,5.0
